AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number_1,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
18,3.5-4.0,NA,Male,Freshman,NA,Asian,74566,0-14,First-Time,10,74566,E,Not,Psychology,PSYCH 10,5,N,Asian,0,1,1,3.5,3.5,3,B,9,3.5999999049999998,NA,Mechanical Engineering,0,20114,1,F11,74566,3.5-4.0,1,0,900,490,410,M,257,MAJOR: MECHANICAL ENGINEERING
20,3.5-4.0,3.57,Female,Junior,3.5-4.0,Hispanic,74804,60-74,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,4,3.667,4,A,12,4,NA,Pre-Business,1,20114,1,F11,74804,3.5-4.0,0,0,1050,550,500,F,248,MAJOR: PRE-BUSINESS
18,3.5-4.0,NA,Female,Freshman,NA,Unknown,74804,15-29,First-Time,10,74804,E,Not,Psychology,PSYCH 10,5,N,Unknown,0,0,1,3.4,3.4,3,B,9,4,NA,Crim-Forensic Behavioral Scien,0,20114,1,F11,74804,3.5-4.0,0,0,1230,700,530,F,248,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
18,3.5-4.0,NA,Female,Freshman,NA,Hispanic,74804,0-14,First-Time,10,74804,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,3,3,2,C,6,3.589999914,NA,Pre-Psychology,0,20114,1,F11,74804,3.5-4.0,0,0,1060,540,520,F,248,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,NA,Female,Freshman,NA,White,74804,0-14,First-Time,10,74804,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,3.6,3.6,3,B,9,3.5999999049999998,NA,Pre-Psychology,0,20114,1,F11,74804,3.5-4.0,0,0,980,510,470,F,248,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,NA,Female,Freshman,NA,White,74566,15-29,First-Time,10,74566,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,3.6,3.75,3,B,9,3.829999924,NA,Pre-Psychology,0,20114,1,F11,74566,3.5-4.0,0,0,1230,620,610,F,257,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,NA,Male,Freshman,NA,Hispanic,74804,0-14,First-Time,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.75,2.75,3,B,9,3.549999952,NA,Economics,1,20114,1,F11,74804,3.5-4.0,0,0,1010,520,490,M,248,MAJOR: ECONOMICS
19,3.0-3.4,NA,Female,Freshman,NA,Hispanic,74566,0-14,First-Time,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,5,Y,Hispanic,1,1,1,1.33,1.333,0,F,0,3.25,NA,Pre-Nursing,1,20114,0,F11,74566,3.0-3.4,1,1,NA,NA,NA,F,257,MAJOR: PRE-NURSING
18,3.5-4.0,NA,Female,Freshman,NA,Unknown,74566,0-14,First-Time,10,74566,E,Not,Psychology,PSYCH 10,5,N,Unknown,0,1,1,3.57,3.571,2,C,6,3.8499999049999998,NA,Philosophy-Pre Law,0,20114,1,F11,74566,3.5-4.0,0,1,920,390,530,F,257,MAJOR: PHILOSOPHY - PRE-LAW OPTION
18,3.5-4.0,NA,Female,Freshman,NA,White,74804,0-14,First-Time,10,74804,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,3.2,3.167,3,B,9,3.5599999430000002,NA,Cognitive Science,0,20114,1,F11,74804,3.5-4.0,0,0,1230,660,570,F,248,MAJOR: COGNITIVE SCIENCE
18,3.0-3.4,NA,Female,Freshman,NA,White,74804,0-14,First-Time,10,74804,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,2.67,2.667,1,D,3,3.109999895,NA,Undeclared                UGRD,0,20114,0,F11,74804,3.0-3.4,0,0,860,510,350,F,248,MAJOR: UNDECLARED
18,3.5-4.0,NA,Female,Freshman,NA,Hispanic,74804,0-14,First-Time,10,74804,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,4,4,4,A,12,4,NA,Biology,0,20114,1,F11,74804,3.5-4.0,0,0,NA,NA,NA,F,248,MAJOR: BIOLOGY
20,2.5-2.9,2.46,Male,Sophomore,2.0-2.4,White,74566,30-44,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,1,1,1,1.53,2.273,0,F,0,2.950000048,NA,Music-Music As A Liberal Art,1,20114,0,F11,74566,2.5-2.9,0,0,1030,480,550,M,257,MAJOR: MUSIC - MUSIC AS A LIBERAL ART OPTION
18,3.5-4.0,NA,Male,Freshman,NA,Two or More,74566,0-14,First-Time,10,74566,E,Not,Psychology,PSYCH 10,5,N,Two or More,0,1,1,4,4,4,A,12,3.8499999049999998,NA,Undeclared                UGRD,0,20114,1,F11,74566,3.5-4.0,0,0,1160,640,520,M,257,MAJOR: UNDECLARED
17,3.5-4.0,NA,Female,Freshman,NA,Asian,74804,0-14,First-Time,10,74804,E,Not,Psychology,PSYCH 10,5,N,Asian,0,1,1,3.4,3.105,2,C,6,3.8499999049999998,NA,Biology,0,20114,1,F11,74804,3.5-4.0,1,0,1030,590,440,F,248,MAJOR: BIOLOGY
24,Unknown,2.55,Female,Senior,2.5-2.9,Hispanic,74566,120-139,Returning,10,74566,E,Not,Psychology,PSYCH 10,3,N,Hispanic,0,1,1,2.08,2.515,3,B,9,NA,NA,Biology,0,20114,1,F11,74566,Unknown,0,0,NA,NA,NA,F,257,MAJOR: BIOLOGY
21,3.0-3.4,2.9,Male,Senior,2.5-2.9,Hispanic,74804,90-104,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,Hispanic,NA,1,1,2.83,2.891,2,C,6,3.420000076,NA,Mechanical Engineering,0,20114,1,F11,74804,3.0-3.4,1,0,760,490,270,M,248,MAJOR: MECHANICAL ENGINEERING
18,2.5-2.9,NA,Female,Freshman,NA,Asian,74804,0-14,First-Time,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,3.25,3.25,3,B,9,2.619999886,NA,Chemistry,1,20114,1,F11,74804,2.5-2.9,0,0,910,510,400,F,248,MAJOR: CHEMISTRY
18,3.5-4.0,NA,Female,Freshman,NA,Asian,74804,0-14,First-Time,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,3.4,3.24,3,B,9,3.7699999809999998,NA,Undeclared                UGRD,1,20114,1,F11,74804,3.5-4.0,1,0,740,370,370,F,248,MAJOR: UNDECLARED
18,3.0-3.4,NA,Female,Freshman,NA,Asian,74566,0-14,First-Time,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,3,3,2,C,6,3,NA,Undeclared                UGRD,1,20114,1,F11,74566,3.0-3.4,1,1,760,400,360,F,257,MAJOR: UNDECLARED
17,3.0-3.4,NA,Female,Freshman,NA,Two or More,74566,0-14,First-Time,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Two or More,1,0,1,3.31,3.308,3,B,9,3.329999924,NA,Undeclared                UGRD,1,20114,1,F11,74566,3.0-3.4,0,1,930,430,500,F,257,MAJOR: UNDECLARED
22,3.5-4.0,3.61,Female,Senior,3.5-4.0,Asian,74566,90-104,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.75,3.628,3,B,9,3.8499999049999998,NA,Health Sci-Comm Health,1,20114,1,F11,74566,3.5-4.0,1,0,860,500,360,F,257,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
19,3.0-3.4,3.37,Male,Sophomore,3.0-3.4,Hispanic,74566,30-44,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.06,3.25,3,B,9,3.079999924,NA,Athletic Training,1,20114,1,F11,74566,3.0-3.4,1,0,760,420,340,M,257,MAJOR:  ATHLETIC TRAINING
20,2.5-2.9,2.71,Male,Sophomore,2.5-2.9,Hispanic,74804,45-59,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1.81,2.493,1,D,3,2.5599999430000002,NA,Crim-Law Enforcement,1,20114,0,F11,74804,2.5-2.9,1,1,960,420,540,M,248,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
18,3.5-4.0,3.14,Male,Freshman,3.0-3.4,Hispanic,74804,15-29,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.5,2.909,2,C,6,3.880000114,NA,Crim-Law Enforcement,0,20114,1,F11,74804,3.5-4.0,0,0,980,490,490,M,248,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
18,Unknown,NA,Male,Freshman,NA,Asian,74566,15-29,Transitory,10,74566,E,Not,Psychology,PSYCH 10,6,N,Asian,NA,1,0,4,3.885,4,A,12,NA,NA,University High School,0,20114,1,F11,74566,Unknown,0,0,1090,580,510,M,257,UNIVERSITY HIGH SCHOOL SPECIAL ENROLLMENT
24,Unknown,NA,Female,Junior,NA,White,74804,60-74,Transfer,10,74804,E,Not,Psychology,PSYCH 10,4,N,White,0,0,1,4,3.554,4,A,12,NA,NA,Construction Mgt,0,20114,1,F11,74804,Unknown,0,0,NA,NA,NA,F,248,MAJOR: CONSTRUCTION MANAGEMENT
16,Unknown,NA,Female,Freshman,NA,Asian,74566,0-14,Transitory,10,74566,E,Not,Psychology,PSYCH 10,6,N,Asian,NA,1,0,3.5,3.8,3,B,9,NA,NA,University High School,0,20114,1,F11,74566,Unknown,0,0,NA,NA,NA,F,257,UNIVERSITY HIGH SCHOOL SPECIAL ENROLLMENT
18,2.5-2.9,NA,Male,Freshman,NA,African American,74804,0-14,First-Time,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,African American,0,0,1,2.4,2.4,0,F,0,2.9400000569999998,NA,Athletic Training,1,20114,0,F11,74804,2.5-2.9,1,1,750,350,400,M,248,MAJOR:  ATHLETIC TRAINING
19,3.0-3.4,2.43,Female,Freshman,2.0-2.4,White,74566,15-29,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,1.69,2.147,0,F,0,3.279999971,NA,Mathematics,0,20114,0,F11,74566,3.0-3.4,1,1,980,490,490,F,257,MAJOR: MATHEMATICS
20,3.0-3.4,3,Female,Sophomore,3.0-3.4,Asian,74566,30-44,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,0,1,1,1.2,2.518,0,F,0,3.210000038,NA,Liberal Studies-Blended Pgm,1,20114,0,F11,74566,3.0-3.4,1,0,900,460,440,F,257,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
17,3.5-4.0,NA,Female,Freshman,NA,White,74804,0-14,First-Time,10,74804,E,Not,Psychology,PSYCH 10,5,N,White,1,1,1,3.5,3.5,2,C,6,3.700000048,NA,Pre-Psychology,0,20114,1,F11,74804,3.5-4.0,1,1,NA,NA,NA,F,248,MAJOR: PRE-PSYCHOLOGY
27,3.0-3.4,3.29,Male,Senior,3.0-3.4,White,74566,140+,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,0,1,1,3.54,3.312,2,C,6,3,NA,Nursing,1,20114,1,F11,74566,3.0-3.4,0,0,1070,570,500,M,257,MAJOR: NURSING
20,2.5-2.9,2.74,Male,Freshman,2.5-2.9,White,74804,15-29,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,2.57,2.824,2,C,6,2.890000105,NA,Pre-Psychology,0,20114,1,F11,74804,2.5-2.9,1,0,1130,610,520,M,248,MAJOR: PRE-PSYCHOLOGY
23,3.5-4.0,2.28,Female,Senior,2.0-2.4,Hispanic,74566,105-119,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2,2.327,1,D,3,3.7300000190000002,NA,Food & Nutr Sciences-Diet & Fd,1,20114,0,F11,74566,3.5-4.0,1,1,830,400,430,F,257,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
22,2.5-2.9,2.21,Male,Junior,2.0-2.4,White,74804,60-74,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,2,2.391,2,C,6,2.670000076,NA,Kinesiology-Physical Ed Cred,0,20114,1,F11,74804,2.5-2.9,1,1,930,480,450,M,248,MAJOR: KINESIOLOGY - PHYSICAL EDUCATION OPTION
21,3.5-4.0,3.21,Male,Senior,3.0-3.4,African American,74804,105-119,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,African American,0,1,1,2.92,3.236,2,C,6,4,NA,Chemistry,0,20114,1,F11,74804,3.5-4.0,0,0,990,490,500,M,248,MAJOR: CHEMISTRY
21,3.5-4.0,3.04,Female,Senior,3.0-3.4,White,74566,90-104,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,0,1,1,1.75,2.981,0,F,0,3.5,NA,Theatre Arts - Acting,1,20114,0,F11,74566,3.5-4.0,0,1,NA,NA,NA,F,257,MAJOR: THEATRE ARTS
20,2.5-2.9,2.2,Female,Senior,2.0-2.4,Hispanic,74566,90-104,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,0,1,1.5,2.219,0,F,0,2.6500000950000002,NA,* Pre-Public Health,1,20114,0,F11,74566,2.5-2.9,1,1,840,450,390,F,257,INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES:  PRE-PUBLIC HEALTH OPTION
20,3.5-4.0,2.37,Female,Sophomore,2.0-2.4,Hispanic,74804,45-59,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.54,2.304,0,F,0,3.619999886,NA,Athletic Training,0,20114,0,F11,74804,3.5-4.0,1,0,1010,540,470,F,248,MAJOR:  ATHLETIC TRAINING
20,3.0-3.4,2.56,Female,Sophomore,2.5-2.9,Hispanic,74804,45-59,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.5,2.619,3,B,9,3.299999952,NA,Undeclared                UGRD,0,20114,1,F11,74804,3.0-3.4,1,1,NA,NA,NA,F,248,MAJOR: UNDECLARED
20,> 4.0,3.22,Female,Junior,3.0-3.4,Asian,74804,60-74,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.75,3.429,4,A,12,4.050000191,NA,Kinesiology-Exercise Science,0,20114,1,F11,74804,> 4.0,1,0,850,460,390,F,248,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.0-3.4,2.77,Female,Junior,2.5-2.9,Unknown,74566,60-74,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,0,1,1.85,2.612,0,F,0,3.4000000950000002,NA,Interior Design,0,20114,0,F11,74566,3.0-3.4,1,0,990,480,510,F,257,MAJOR: INTERIOR DESIGN
21,2.5-2.9,1.67,Male,Sophomore,1.5-1.9,Asian,74566,45-59,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,2.62,1.85,1,D,3,2.970000029,NA,Crim-Law Enforcement,0,20114,0,F11,74566,2.5-2.9,1,1,740,350,390,M,257,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
20,3.5-4.0,2.78,Male,Sophomore,2.5-2.9,Asian,74566,45-59,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,0.25,2.448,0,F,0,3.5999999049999998,NA,Undeclared                UGRD,0,20114,0,F11,74566,3.5-4.0,1,0,860,490,370,M,257,MAJOR: UNDECLARED
20,3.5-4.0,2.78,Female,Sophomore,2.5-2.9,Asian,74804,45-59,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.63,3.103,3,B,9,3.670000076,NA,Health Science-Env/Occ Hlth&S,1,20114,1,F11,74804,3.5-4.0,1,0,860,480,380,F,248,MAJOR: HEALTH SCIENCE - ENVIRONMENTAL/OCCUPATIONAL HEALTH AND SAFETY OPTION
20,3.0-3.4,2.7,Female,Sophomore,2.5-2.9,Hispanic,74566,45-59,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1.2,2.328,0,F,0,3.049999952,NA,Kinesiology-Exercise Science,1,20114,0,F11,74566,3.0-3.4,1,1,900,420,480,F,257,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.0-3.4,2.58,Female,Sophomore,2.5-2.9,Hispanic,74804,45-59,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.63,2.679,4,A,12,3.25,NA,*Biol-Physiology & Anatomy,1,20114,1,F11,74804,3.0-3.4,1,1,NA,NA,NA,F,248,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
21,3.5-4.0,2.49,Female,Junior,2.0-2.4,Asian,74566,60-74,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,0,1,1,3.54,2.711,3,B,9,3.74000001,NA,Undeclared                UGRD,1,20114,1,F11,74566,3.5-4.0,1,1,750,400,350,F,257,MAJOR: UNDECLARED
20,2.5-2.9,2.43,Male,Sophomore,2.0-2.4,Hispanic,74804,45-59,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.4,2.538,1,D,3,2.8099999430000002,NA,Crim-Law Enforcement,1,20114,0,F11,74804,2.5-2.9,1,0,1070,570,500,M,248,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
20,3.0-3.4,2.21,Male,Sophomore,2.0-2.4,Hispanic,74566,30-44,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.25,2.113,1,D,3,3.119999886,NA,Pre-Business,1,20114,0,F11,74566,3.0-3.4,1,0,1050,610,440,M,257,MAJOR: PRE-BUSINESS
20,3.0-3.4,2.66,Male,Junior,2.5-2.9,Hispanic,74566,60-74,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,0,1,2.13,2.609,1,D,3,3.039999962,NA,* Pre-Physical Therapy,1,20114,0,F11,74566,3.0-3.4,1,1,890,450,440,M,257,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
20,2.0-2.4,2.91,Male,Junior,2.5-2.9,Hispanic,74566,60-74,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,0,1,2.5,2.923,3,B,9,2.329999924,NA,Crim-Law Enforcement,1,20114,1,F11,74566,2.0-2.4,1,1,930,460,470,M,257,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,2.5-2.9,2.18,Female,Freshman,2.0-2.4,Asian,74566,15-29,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.73,2.088,0,F,0,2.950000048,NA,Health Sci-Comm Health,0,20114,0,F11,74566,2.5-2.9,1,1,610,390,220,F,257,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
19,2.5-2.9,3.14,Female,Freshman,3.0-3.4,Hispanic,74566,15-29,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3,3.27,3,B,9,2.910000086,NA,Undeclared                UGRD,0,20114,1,F11,74566,2.5-2.9,1,0,840,430,410,F,257,MAJOR: UNDECLARED
19,3.5-4.0,2.33,Female,Sophomore,2.0-2.4,White,74566,30-44,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.13,3.081,3,B,9,3.829999924,NA,Biology,0,20114,1,F11,74566,3.5-4.0,0,0,1140,610,530,F,257,MAJOR: BIOLOGY
19,3.5-4.0,2.88,Male,Freshman,2.5-2.9,Asian,74804,15-29,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,Asian,1,0,1,2.36,2.917,1,D,3,3.5599999430000002,NA,Undeclared                UGRD,0,20114,0,F11,74804,3.5-4.0,1,0,1020,570,450,M,248,MAJOR: UNDECLARED
19,3.5-4.0,2.75,Female,Freshman,2.5-2.9,Asian,74566,15-29,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.25,3.091,3,B,9,3.910000086,NA,Pre-Nursing,1,20114,1,F11,74566,3.5-4.0,1,0,900,480,420,F,257,MAJOR: PRE-NURSING
19,3.0-3.4,1.75,Female,Freshman,1.5-1.9,Asian,74566,15-29,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,0,0,1.273,0,F,0,3.450000048,NA,Pre-Psychology,1,20114,0,F11,74566,3.0-3.4,1,1,NA,NA,NA,F,257,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,2.44,Female,Freshman,2.0-2.4,Asian,74566,15-29,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.2,2.846,3,B,9,2.950000048,NA,Pre-Psychology,1,20114,1,F11,74566,2.5-2.9,1,1,750,350,400,F,257,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,1.43,Female,Freshman,1.0-1.4,Hispanic,74804,15-29,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2,1.8,2,C,6,3.119999886,NA,* Pre-Occupational Therapy,1,20114,1,F11,74804,3.0-3.4,1,1,760,380,380,F,248,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-OCCUPATIONAL THERAPY OPTION
19,3.5-4.0,2.63,Female,Freshman,2.5-2.9,Hispanic,74566,15-29,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.5,2.9,2,C,6,3.75,NA,Pre-Nursing,1,20114,1,F11,74566,3.5-4.0,1,0,1020,540,480,F,257,MAJOR: PRE-NURSING
19,3.5-4.0,2,Male,Freshman,2.0-2.4,Hispanic,74566,15-29,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.25,2.3,2,C,6,3.5,NA,Undeclared                UGRD,1,20114,1,F11,74566,3.5-4.0,1,0,NA,NA,NA,M,257,MAJOR: UNDECLARED
20,3.5-4.0,2.05,Male,Sophomore,2.0-2.4,Asian,74566,30-44,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.5,2.039,1,D,3,3.6500000950000002,NA,Pre-Psychology,1,20114,0,F11,74566,3.5-4.0,1,1,880,460,420,M,257,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,2.51,Male,Sophomore,2.5-2.9,Hispanic,74804,30-44,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.85,2.694,4,A,12,3.579999924,NA,Crim-Law Enforcement,1,20114,1,F11,74804,3.5-4.0,0,0,1010,530,480,M,248,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.0-3.4,2.67,Female,Freshman,2.5-2.9,Hispanic,74566,15-29,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,NA,1,1,3,3,3,B,9,3,NA,Pre-Psychology,1,20114,1,F11,74566,3.0-3.4,1,1,880,450,430,F,257,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,2.14,Female,Sophomore,2.0-2.4,Hispanic,74566,30-44,Continuing,10,74566,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.5,2.4,2,C,6,3.960000038,NA,Pre-Nursing,1,20114,1,F11,74566,3.5-4.0,0,0,830,390,440,F,257,MAJOR: PRE-NURSING
20,2.5-2.9,2.57,Male,Sophomore,2.5-2.9,White,74804,45-59,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.08,2.615,0,F,0,2.549999952,NA,Pre-Psychology,0,20114,0,F11,74804,2.5-2.9,0,0,NA,NA,NA,M,248,MAJOR: PRE-PSYCHOLOGY
20,3.5-4.0,3.33,Female,Sophomore,3.0-3.4,Hispanic,74804,45-59,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.5,3.265,3,B,9,3.700000048,NA,Pre-Nursing,0,20114,1,F11,74804,3.5-4.0,1,1,790,340,450,F,248,MAJOR: PRE-NURSING
21,3.0-3.4,2.52,Male,Junior,2.5-2.9,Hispanic,74804,75-89,Continuing,10,74804,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.17,2.523,2,C,6,3,NA,Pre-Psychology,0,20114,1,F11,74804,3.0-3.4,1,1,770,440,330,M,248,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,1.93,Male,Sophomore,1.5-1.9,Hispanic,74804,45-59,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,1.07,1.838,1,D,3,3.039999962,NA,Enology,1,20114,0,F11,74804,3.0-3.4,1,0,1010,590,420,M,248,MAJOR: ENOLOGY
21,3.0-3.4,2.18,Male,Sophomore,2.0-2.4,Asian,74804,45-59,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Asian,0,1,1,3.25,2.641,3,B,9,3,NA,Social Work,1,20114,1,F11,74804,3.0-3.4,1,1,NA,NA,NA,M,248,MAJOR: SOCIAL WORK
21,2.5-2.9,2.27,Male,Junior,2.0-2.4,Hispanic,74566,60-74,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.5,2.391,0,F,0,2.50999999,NA,Music-Instrumental Music Ed,0,20114,0,F11,74566,2.5-2.9,0,0,1090,530,560,M,257,MAJOR: MUSIC - MUSIC EDUCATION OPTION
20,2.5-2.9,2.82,Female,Sophomore,2.5-2.9,African American,74566,45-59,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,African American,0,0,1,2.15,2.814,2,C,6,2.670000076,NA,Crim-Forensic Behavioral Scien,0,20114,1,F11,74566,2.5-2.9,1,1,790,390,400,F,257,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
19,3.0-3.4,1.95,Male,Freshman,1.5-1.9,Hispanic,74566,15-29,Continuing,10,74566,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.92,2.769,1,D,3,3,NA,Pre-Psychology,0,20114,0,F11,74566,3.0-3.4,0,1,NA,NA,NA,M,257,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,3.17,Female,Freshman,3.0-3.4,Asian,74804,15-29,Continuing,10,74804,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3,3.333,3,B,9,3.109999895,NA,Pre-Nursing,1,20114,1,F11,74804,3.0-3.4,1,1,760,410,350,F,248,MAJOR: PRE-NURSING
